id,seller_id,discs,price,newfrom,usedfrom,edition,form,release_date
58c76429-d952-11eb-923e-d95dfd5674ed,e972a0a4-6716-4ca7-8af6-04e86c4c6d46,3,24,5,7,,Prime Video,Fri Nov 20 2020 10:13:59 GMT-0800 (Pacific Standard Time)
58c7642a-d952-11eb-923e-d95dfd5674ed,683e9a4c-ed1f-4733-b55f-283e928d52a2,43,23,21,14,Collector's Edition,Blu-ray,Mon Nov 09 2020 04:13:32 GMT-0800 (Pacific Standard Time)
58c7642b-d952-11eb-923e-d95dfd5674ed,8a6c711b-286c-445c-8c8e-5a82362d1958,43,27,29,17,Special Extended Version,Prime Video,Tue Sep 22 2020 10:27:31 GMT-0700 (Pacific Daylight Time)
58c7642c-d952-11eb-923e-d95dfd5674ed,ce5b9b49-e000-4be0-a8e9-af8dbfc38834,13,14,33,12,Special Edition,Prime Video,Thu Jan 14 2021 19:29:27 GMT-0800 (Pacific Standard Time)
58c7642d-d952-11eb-923e-d95dfd5674ed,cedbc733-2ec4-4df4-936b-63ae847bec66,30,28,8,11,Special Edition,DVD,Thu May 06 2021 04:33:06 GMT-0700 (Pacific Daylight Time)
58c78af5-d952-11eb-923e-d95dfd5674ed,0e75977d-ea9b-4d64-8cb6-4d3b94fb2b62,3,18,36,10,Limited Collector's Edition,4K,Sun Jan 03 2021 11:54:21 GMT-0800 (Pacific Standard Time)
58c78af6-d952-11eb-923e-d95dfd5674ed,f506a961-c8fe-4851-99d7-ba7c207b8fad,8,23,10,10,Special Extended Version,Prime Video,Fri Sep 25 2020 08:52:07 GMT-0700 (Pacific Daylight Time)
58c78af7-d952-11eb-923e-d95dfd5674ed,71613d3f-0253-4fa4-b15c-0b68511c5d7c,38,29,31,15,Limited Edition,Blu-ray,Fri Sep 18 2020 18:31:55 GMT-0700 (Pacific Daylight Time)
58c78af8-d952-11eb-923e-d95dfd5674ed,220bcec7-c3a0-4c26-8204-25e1af7bcc4c,47,36,11,27,Limited Collector's Edition,Prime Video,Mon Oct 12 2020 12:54:34 GMT-0700 (Pacific Daylight Time)
58c78afe-d952-11eb-923e-d95dfd5674ed,84a27e78-f18f-4d6a-bda8-c5cafb067219,41,40,38,10,Special Edition,Prime Video,Wed Mar 31 2021 12:18:24 GMT-0700 (Pacific Daylight Time)
58c78aff-d952-11eb-923e-d95dfd5674ed,da935616-8eab-4adf-8996-c60537e509e4,19,18,21,17,Limited Edition,Blu-ray,Wed Jan 13 2021 04:53:33 GMT-0800 (Pacific Standard Time)
58c78b00-d952-11eb-923e-d95dfd5674ed,03e23381-4dd8-4a07-bec8-66ed9a8ecca4,19,27,16,16,Limited Collector's Edition,Blu-ray,Wed Nov 18 2020 00:27:22 GMT-0800 (Pacific Standard Time)
58c78b01-d952-11eb-923e-d95dfd5674ed,69550563-982e-424e-98bd-406dc3e13cfc,39,11,13,23,Special Extended Version,DVD,Wed Dec 09 2020 11:14:58 GMT-0800 (Pacific Standard Time)
58c78b02-d952-11eb-923e-d95dfd5674ed,aa5a46d0-f5c6-425c-b8e8-18e78b5bd39c,7,35,11,31,Limited Edition,Prime Video,Fri Dec 11 2020 07:29:19 GMT-0800 (Pacific Standard Time)
58c78b03-d952-11eb-923e-d95dfd5674ed,6f8d1150-72e5-40e3-b6d6-a014333a831c,7,12,34,18,Collector's Edition,Prime Video,Sat Jul 04 2020 01:23:08 GMT-0700 (Pacific Daylight Time)
58c78b04-d952-11eb-923e-d95dfd5674ed,4191d1b5-c5f0-48ad-b2cc-222687705b57,45,24,26,6,Special Extended Version,Prime Video,Thu Mar 18 2021 17:13:12 GMT-0700 (Pacific Daylight Time)
58c78b05-d952-11eb-923e-d95dfd5674ed,ef557708-cf95-42d3-a3f9-73394dc408f2,29,34,22,25,Limited Collector's Edition,4K,Sat Jun 05 2021 12:16:19 GMT-0700 (Pacific Daylight Time)
58c78b06-d952-11eb-923e-d95dfd5674ed,d536c2e4-e737-403a-8fd2-638b5e7556ac,16,23,12,20,,Blu-ray,Mon Jun 29 2020 21:25:18 GMT-0700 (Pacific Daylight Time)
58c78b07-d952-11eb-923e-d95dfd5674ed,0ffd824e-bcbb-4d2e-baab-89c94d48a417,11,5,19,10,Special Extended Version,DVD,Sat Nov 14 2020 12:19:29 GMT-0800 (Pacific Standard Time)
58c78b08-d952-11eb-923e-d95dfd5674ed,304ca800-e5a9-464d-990b-500cac50a2c8,32,17,10,22,Limited Collector's Edition,DVD,Tue Jun 08 2021 06:23:22 GMT-0700 (Pacific Daylight Time)
58c78b09-d952-11eb-923e-d95dfd5674ed,c03b9c35-d5f2-435b-974b-e876464d1289,16,23,26,7,Collector's Edition,4K,Thu Aug 27 2020 00:19:09 GMT-0700 (Pacific Daylight Time)
58c78b0a-d952-11eb-923e-d95dfd5674ed,718d7289-952a-415a-a647-50eb3cd0baa3,10,24,35,29,Special Edition,Blu-ray,Sat Nov 14 2020 16:07:20 GMT-0800 (Pacific Standard Time)
58c78b0b-d952-11eb-923e-d95dfd5674ed,4e90b980-7c6c-4320-b46a-e8abc01408a5,45,30,19,17,,DVD,Mon May 24 2021 20:56:10 GMT-0700 (Pacific Daylight Time)
58c78b0c-d952-11eb-923e-d95dfd5674ed,761150f7-eef2-4420-bb3b-4432d43ac874,36,19,11,27,Special Edition,4K,Tue Jan 26 2021 01:12:39 GMT-0800 (Pacific Standard Time)
58c78b12-d952-11eb-923e-d95dfd5674ed,bdd0e3f3-b4bf-4668-b686-a0148d03ef18,16,16,16,21,Special Edition,Prime Video,Sun Jul 19 2020 22:36:20 GMT-0700 (Pacific Daylight Time)
58c78b13-d952-11eb-923e-d95dfd5674ed,c95ebaba-5118-48c7-a553-4f90e42c4666,17,24,33,22,Limited Collector's Edition,Prime Video,Sat Jan 30 2021 19:25:29 GMT-0800 (Pacific Standard Time)
58c78b14-d952-11eb-923e-d95dfd5674ed,f74e74b0-ca84-4938-aa70-20390978d538,13,13,10,21,Special Edition,DVD,Wed Aug 12 2020 21:41:46 GMT-0700 (Pacific Daylight Time)
58c78b15-d952-11eb-923e-d95dfd5674ed,1fc214dd-d0b2-4ccf-b28e-64c97594b7fc,26,30,6,25,Limited Edition,4K,Wed Dec 23 2020 21:58:23 GMT-0800 (Pacific Standard Time)
58c78b16-d952-11eb-923e-d95dfd5674ed,6c098b16-7fe8-4108-abbc-9f56201c9603,2,15,14,24,Limited Collector's Edition,Blu-ray,Sun Nov 22 2020 08:58:44 GMT-0800 (Pacific Standard Time)
58c78b17-d952-11eb-923e-d95dfd5674ed,d5706311-80f1-4f8d-822e-314523056529,44,25,39,23,Limited Collector's Edition,4K,Tue Jun 01 2021 07:33:50 GMT-0700 (Pacific Daylight Time)
58c78b18-d952-11eb-923e-d95dfd5674ed,dd7fcc59-267a-4100-9e52-91d8dfadf70f,17,32,6,13,Special Edition,DVD,Sun Nov 08 2020 22:40:50 GMT-0800 (Pacific Standard Time)
58c78b19-d952-11eb-923e-d95dfd5674ed,d9af7c1d-2a29-4fa2-bbff-f7d81e5ebc80,8,6,37,11,Special Extended Version,Prime Video,Wed May 26 2021 07:43:21 GMT-0700 (Pacific Daylight Time)
58c78b1a-d952-11eb-923e-d95dfd5674ed,f8415cf8-c80a-4d62-809e-92d5f8ee07f2,45,9,38,15,Limited Collector's Edition,Prime Video,Sun Jan 10 2021 04:44:03 GMT-0800 (Pacific Standard Time)
58c78b1b-d952-11eb-923e-d95dfd5674ed,4bf7a279-2840-4f0a-ae6d-1a3365aa5b9f,4,24,21,12,,Blu-ray,Tue Oct 27 2020 11:01:51 GMT-0700 (Pacific Daylight Time)
58c78b1c-d952-11eb-923e-d95dfd5674ed,6302fc52-e01b-45ce-9365-a51af0899afe,18,27,12,9,Limited Collector's Edition,4K,Mon Aug 24 2020 06:59:33 GMT-0700 (Pacific Daylight Time)
58c78b1d-d952-11eb-923e-d95dfd5674ed,c68ba44a-764d-405f-89d8-333a25cc8af9,31,37,26,25,Special Extended Version,Prime Video,Sun Dec 13 2020 03:13:20 GMT-0800 (Pacific Standard Time)
58c78b1e-d952-11eb-923e-d95dfd5674ed,8407fc1b-1b80-40a9-b6cb-afc8060e1844,3,25,27,19,Special Edition,Prime Video,Sun Aug 16 2020 15:56:03 GMT-0700 (Pacific Daylight Time)
58c78b1f-d952-11eb-923e-d95dfd5674ed,068722f8-1a30-4108-ae36-4ef12eedc377,31,28,14,21,Special Edition,Prime Video,Sat Oct 03 2020 07:03:32 GMT-0700 (Pacific Daylight Time)
58c78b20-d952-11eb-923e-d95dfd5674ed,c590dd01-4545-45df-827c-3831274e2076,18,43,36,27,Limited Edition,Prime Video,Thu Feb 25 2021 16:54:44 GMT-0800 (Pacific Standard Time)
58c78b21-d952-11eb-923e-d95dfd5674ed,ba04fa33-8fbd-4288-9aab-278eb6d79489,17,17,25,17,Special Edition,4K,Mon Mar 08 2021 14:00:17 GMT-0800 (Pacific Standard Time)
58c78b27-d952-11eb-923e-d95dfd5674ed,63958efb-3ce8-4df1-9e36-37a64d62ba81,44,12,23,27,Collector's Edition,DVD,Thu Sep 24 2020 02:40:17 GMT-0700 (Pacific Daylight Time)
58c78b28-d952-11eb-923e-d95dfd5674ed,2f38786d-b008-4859-8df0-d9fa4962b091,31,29,15,21,Special Edition,4K,Fri Oct 16 2020 17:17:22 GMT-0700 (Pacific Daylight Time)
58c78b29-d952-11eb-923e-d95dfd5674ed,826bfb4f-13ef-474d-9431-a8a46c6fc477,29,32,24,8,Special Edition,DVD,Fri Jan 08 2021 14:28:39 GMT-0800 (Pacific Standard Time)
58c78b2a-d952-11eb-923e-d95dfd5674ed,07d4432b-f7be-4d5a-8b8b-aa0f65ecb28e,42,41,9,30,Limited Edition,Prime Video,Fri Jul 10 2020 01:40:19 GMT-0700 (Pacific Daylight Time)
58c7b200-d952-11eb-923e-d95dfd5674ed,9ad42a75-0f7b-4b7c-ba6b-789b6b6d7088,43,43,6,15,Special Extended Version,Prime Video,Sun Aug 23 2020 16:31:06 GMT-0700 (Pacific Daylight Time)
58c7b201-d952-11eb-923e-d95dfd5674ed,7dd42ad8-4708-45be-8794-0625d43935de,38,22,26,11,Limited Edition,DVD,Sat Sep 05 2020 12:54:01 GMT-0700 (Pacific Daylight Time)
58c7b202-d952-11eb-923e-d95dfd5674ed,9a0d2a51-d717-41c4-89a0-3c690b1658f6,38,26,23,22,Limited Edition,DVD,Thu Sep 24 2020 07:11:11 GMT-0700 (Pacific Daylight Time)
58c7b203-d952-11eb-923e-d95dfd5674ed,cfdee244-8d05-4d4c-a5bd-a414ddb68bef,2,11,31,26,Special Extended Version,DVD,Mon Mar 15 2021 16:34:50 GMT-0700 (Pacific Daylight Time)
58c7b204-d952-11eb-923e-d95dfd5674ed,9be09569-bcfd-4b78-865c-eddc4bd2f62b,36,44,11,29,Special Extended Version,DVD,Fri Feb 26 2021 10:47:56 GMT-0800 (Pacific Standard Time)
58c7b205-d952-11eb-923e-d95dfd5674ed,24cedc45-ae67-469a-87ec-cea7271882aa,35,32,33,20,Special Extended Version,DVD,Fri Jun 25 2021 22:04:35 GMT-0700 (Pacific Daylight Time)
58c7b206-d952-11eb-923e-d95dfd5674ed,9fd07a68-c377-420f-9e99-988725e8cc76,36,21,24,4,Special Edition,Blu-ray,Mon Nov 09 2020 14:18:47 GMT-0800 (Pacific Standard Time)
58c7b207-d952-11eb-923e-d95dfd5674ed,4072ae97-e7c3-40b2-a2da-da722523f45e,15,12,8,21,Special Extended Version,Prime Video,Sun Dec 27 2020 01:28:26 GMT-0800 (Pacific Standard Time)
58c7b208-d952-11eb-923e-d95dfd5674ed,b1f6b6cf-362e-48d1-9c72-5ec71ed18913,28,11,39,3,Collector's Edition,Prime Video,Tue Mar 02 2021 01:34:19 GMT-0800 (Pacific Standard Time)
58c7b209-d952-11eb-923e-d95dfd5674ed,50429b00-5bdd-4100-99a3-bf61e8f03870,36,40,38,24,Limited Collector's Edition,Blu-ray,Fri Apr 23 2021 14:24:37 GMT-0700 (Pacific Daylight Time)
58c7b20a-d952-11eb-923e-d95dfd5674ed,c229cc8f-4d85-4e63-93be-5f9e170f1ec7,24,10,27,27,Limited Edition,Blu-ray,Mon Sep 21 2020 14:06:15 GMT-0700 (Pacific Daylight Time)
58c7b20b-d952-11eb-923e-d95dfd5674ed,24dbfae4-cfc3-4821-bcaa-0fad38d94eb5,15,30,39,26,,4K,Sat Sep 12 2020 20:40:31 GMT-0700 (Pacific Daylight Time)
58c7b20c-d952-11eb-923e-d95dfd5674ed,6cefef7c-4981-4085-bcc8-31593c2d6321,11,32,28,3,Limited Edition,DVD,Tue Sep 08 2020 14:16:46 GMT-0700 (Pacific Daylight Time)
58c7b20d-d952-11eb-923e-d95dfd5674ed,8a91aa7b-3665-4fd2-9fa0-ca813d5b3f61,5,23,24,9,Collector's Edition,4K,Thu Feb 04 2021 03:33:18 GMT-0800 (Pacific Standard Time)
58c7b20e-d952-11eb-923e-d95dfd5674ed,a6f5328c-4a97-4913-8395-8c350724bd4d,10,24,8,14,Limited Edition,Blu-ray,Sun Nov 29 2020 12:15:19 GMT-0800 (Pacific Standard Time)
58c7b20f-d952-11eb-923e-d95dfd5674ed,6c9e7f60-0127-4a89-934a-01b16ecf1bbb,37,13,32,30,Special Extended Version,Prime Video,Sat Oct 17 2020 20:55:18 GMT-0700 (Pacific Daylight Time)
58c7b210-d952-11eb-923e-d95dfd5674ed,fec7ea1a-67bd-428f-8add-c8a45aba1164,5,24,26,8,Special Extended Version,DVD,Sat Jun 19 2021 23:46:02 GMT-0700 (Pacific Daylight Time)
58c7b211-d952-11eb-923e-d95dfd5674ed,c074f567-7274-4b9d-a5b9-c8c7e288ff02,0,20,30,16,Special Edition,Prime Video,Fri Jan 01 2021 15:44:08 GMT-0800 (Pacific Standard Time)
58c7b212-d952-11eb-923e-d95dfd5674ed,d7ed4628-b8c2-4ac5-a1e1-55e62c8fb681,32,21,35,10,Collector's Edition,Blu-ray,Fri Aug 07 2020 06:31:59 GMT-0700 (Pacific Daylight Time)
58c7b21d-d952-11eb-923e-d95dfd5674ed,6b433289-f993-4335-98ff-10d677193b71,41,13,34,14,Collector's Edition,DVD,Mon Feb 01 2021 11:03:31 GMT-0800 (Pacific Standard Time)
58c7b21e-d952-11eb-923e-d95dfd5674ed,c45fb660-64f7-412e-8693-f60337990d4a,34,10,20,7,Special Edition,Prime Video,Sun Mar 07 2021 10:35:22 GMT-0800 (Pacific Standard Time)
58c7b21f-d952-11eb-923e-d95dfd5674ed,5efbc2b1-2f75-4b99-a555-ada9897ff372,47,42,30,10,Limited Edition,DVD,Thu May 13 2021 15:55:46 GMT-0700 (Pacific Daylight Time)
58c7b220-d952-11eb-923e-d95dfd5674ed,f7c736ad-5cbc-454a-a7ec-da2d6a170a57,6,34,21,31,Limited Collector's Edition,DVD,Tue Dec 01 2020 06:13:41 GMT-0800 (Pacific Standard Time)
58c7b226-d952-11eb-923e-d95dfd5674ed,5de22b75-f451-485e-849d-2f6601f777ee,36,18,19,16,Special Edition,DVD,Tue Mar 16 2021 17:45:04 GMT-0700 (Pacific Daylight Time)
58c7b227-d952-11eb-923e-d95dfd5674ed,98b1bfef-d68e-404c-ae6b-87b4fc8a8fba,22,8,20,4,Collector's Edition,Prime Video,Wed Nov 11 2020 12:36:07 GMT-0800 (Pacific Standard Time)
58c7b228-d952-11eb-923e-d95dfd5674ed,a2044cc1-59ef-49c3-8462-4ddfcd094c14,13,26,25,11,Limited Edition,Prime Video,Thu Jun 10 2021 10:05:48 GMT-0700 (Pacific Daylight Time)
58c7b229-d952-11eb-923e-d95dfd5674ed,d4eb2f99-de9b-468b-b808-076b56ff84d1,15,33,31,28,Special Extended Version,Blu-ray,Wed Oct 14 2020 05:24:31 GMT-0700 (Pacific Daylight Time)
58c7b22a-d952-11eb-923e-d95dfd5674ed,13396c8e-26dd-4598-b51a-7668ccc7a9ff,43,21,19,30,,DVD,Wed Apr 21 2021 02:21:12 GMT-0700 (Pacific Daylight Time)
58c7b22b-d952-11eb-923e-d95dfd5674ed,c4beb63f-cac0-4fe7-bb1c-1a964022a609,4,41,38,18,Special Extended Version,Prime Video,Fri Dec 04 2020 13:38:29 GMT-0800 (Pacific Standard Time)
58c7b22c-d952-11eb-923e-d95dfd5674ed,9592d2cc-a148-4dc9-8529-42c6659c6319,22,23,10,12,Special Extended Version,4K,Sat Jul 18 2020 10:14:54 GMT-0700 (Pacific Daylight Time)
58c7b22d-d952-11eb-923e-d95dfd5674ed,4f6b4fd6-fec0-442a-8c04-6bac4453a92e,11,5,24,14,Collector's Edition,4K,Fri Jan 01 2021 23:52:29 GMT-0800 (Pacific Standard Time)
58c7b22e-d952-11eb-923e-d95dfd5674ed,f73ef0ad-1fa4-4a3c-bfc6-79555704df69,13,24,38,24,Limited Edition,DVD,Thu Sep 17 2020 10:04:38 GMT-0700 (Pacific Daylight Time)
58c7b22f-d952-11eb-923e-d95dfd5674ed,433ff6d0-9c38-4798-bfb2-68cf6acf9248,47,36,10,17,,4K,Wed Aug 12 2020 04:21:23 GMT-0700 (Pacific Daylight Time)
58c7b230-d952-11eb-923e-d95dfd5674ed,acfcab2e-f1e8-45a1-b891-c733dd584580,10,35,12,31,Collector's Edition,Blu-ray,Thu Apr 22 2021 08:58:37 GMT-0700 (Pacific Daylight Time)
58c7b231-d952-11eb-923e-d95dfd5674ed,1af8cf07-1b6a-4365-8baf-7e20027a2d34,1,13,37,28,,Prime Video,Fri Jan 15 2021 16:55:14 GMT-0800 (Pacific Standard Time)
58c7b232-d952-11eb-923e-d95dfd5674ed,7e634f01-83f3-4ba3-b734-9abcc75eae4f,22,30,5,13,Special Edition,4K,Wed May 26 2021 10:34:10 GMT-0700 (Pacific Daylight Time)
58c7b238-d952-11eb-923e-d95dfd5674ed,760d40f3-9bea-4963-8de8-0d74c8642ed6,10,26,26,25,Special Extended Version,Blu-ray,Mon Oct 26 2020 20:17:43 GMT-0700 (Pacific Daylight Time)
58c7d910-d952-11eb-923e-d95dfd5674ed,519b9c46-06e4-4d29-9e90-b99fd8433413,36,10,9,9,Collector's Edition,Blu-ray,Tue Feb 16 2021 18:54:12 GMT-0800 (Pacific Standard Time)
58c7d911-d952-11eb-923e-d95dfd5674ed,d5314072-c6b1-417f-893c-1d6ab87554e7,0,31,23,14,Collector's Edition,4K,Mon Feb 01 2021 23:39:55 GMT-0800 (Pacific Standard Time)
58c7d912-d952-11eb-923e-d95dfd5674ed,7afc3ae3-e3a3-4db2-9fb4-6c94412e2c1e,5,11,6,17,Special Edition,Blu-ray,Sun Mar 07 2021 08:28:31 GMT-0800 (Pacific Standard Time)
58c7d913-d952-11eb-923e-d95dfd5674ed,8a434b92-2038-4a02-98c6-24745bb64bad,22,22,20,11,,Prime Video,Tue Dec 29 2020 21:46:18 GMT-0800 (Pacific Standard Time)
58c7d914-d952-11eb-923e-d95dfd5674ed,fd1644dc-fc97-4a47-902a-6f34e8ce7b89,3,34,22,14,,DVD,Thu Jun 03 2021 07:16:22 GMT-0700 (Pacific Daylight Time)
58c7d915-d952-11eb-923e-d95dfd5674ed,b2fd9a00-4e97-42e0-8eab-f07909a396e9,11,7,28,8,Limited Collector's Edition,Blu-ray,Wed Mar 31 2021 06:05:33 GMT-0700 (Pacific Daylight Time)
58c7d916-d952-11eb-923e-d95dfd5674ed,ebf3a920-feac-4070-adce-1c26e80b598f,11,29,25,30,Limited Collector's Edition,4K,Wed Sep 02 2020 00:49:26 GMT-0700 (Pacific Daylight Time)
58c7d917-d952-11eb-923e-d95dfd5674ed,1d9099d6-79de-44b4-9dbe-63e5c67883e7,29,13,33,12,Collector's Edition,4K,Thu Dec 24 2020 09:24:25 GMT-0800 (Pacific Standard Time)
58c7d918-d952-11eb-923e-d95dfd5674ed,cb4d91e6-557e-4f5d-9036-78dad43b5bcf,45,10,10,12,Special Edition,4K,Thu Mar 11 2021 13:26:55 GMT-0800 (Pacific Standard Time)
58c7d91e-d952-11eb-923e-d95dfd5674ed,c27cf1bc-1ff1-47c3-8eb6-326fabb0fb27,41,7,39,23,Limited Collector's Edition,Prime Video,Sun Mar 14 2021 01:55:15 GMT-0800 (Pacific Standard Time)
58c7d91f-d952-11eb-923e-d95dfd5674ed,0aefaaa0-2b46-4692-94c5-6956d83b25fd,41,17,13,22,Collector's Edition,4K,Fri May 28 2021 18:28:56 GMT-0700 (Pacific Daylight Time)
58c7d920-d952-11eb-923e-d95dfd5674ed,7ec5f598-958c-418a-b7b8-16d619046a7b,42,36,13,4,Limited Collector's Edition,Blu-ray,Mon May 17 2021 15:56:02 GMT-0700 (Pacific Daylight Time)
58c7d921-d952-11eb-923e-d95dfd5674ed,d14887be-aa3b-4f42-8512-fded2aa77191,17,8,39,7,Special Edition,Blu-ray,Mon Nov 02 2020 13:43:44 GMT-0800 (Pacific Standard Time)
58c7d922-d952-11eb-923e-d95dfd5674ed,5e97abe8-b289-4c6d-a225-cf3b04c4bc34,48,7,13,17,Limited Edition,Blu-ray,Wed May 26 2021 01:26:45 GMT-0700 (Pacific Daylight Time)
58c7d923-d952-11eb-923e-d95dfd5674ed,c856685d-4264-452d-93e5-9b737d1ea478,38,11,25,6,Collector's Edition,DVD,Sun Dec 20 2020 20:15:58 GMT-0800 (Pacific Standard Time)
58c7d924-d952-11eb-923e-d95dfd5674ed,489e1479-0f7c-45bb-8a16-297ffd7d963e,46,21,21,21,Special Edition,Blu-ray,Thu Dec 17 2020 02:04:39 GMT-0800 (Pacific Standard Time)
58c7d925-d952-11eb-923e-d95dfd5674ed,74ddbed6-528e-4b64-adcf-e023dab0ac3f,21,28,18,9,Special Edition,4K,Tue Oct 27 2020 01:10:59 GMT-0700 (Pacific Daylight Time)
58c7d926-d952-11eb-923e-d95dfd5674ed,897b41c8-26c5-430f-9dfd-bf56bad2a960,43,36,28,28,Special Extended Version,Blu-ray,Sun Mar 07 2021 22:13:02 GMT-0800 (Pacific Standard Time)
58c7d92c-d952-11eb-923e-d95dfd5674ed,f5702616-b5d2-41b2-add9-8d72fd7e6a28,21,21,21,26,Limited Edition,Prime Video,Wed Apr 14 2021 21:28:24 GMT-0700 (Pacific Daylight Time)
58c7d92d-d952-11eb-923e-d95dfd5674ed,e077ace2-0f4c-42c8-a9a6-6fa7b3784eee,13,36,36,30,Special Extended Version,4K,Mon Dec 28 2020 13:52:19 GMT-0800 (Pacific Standard Time)
58c7d92e-d952-11eb-923e-d95dfd5674ed,060dd411-4fbd-449a-96b8-5bed25423f38,30,5,12,3,Collector's Edition,Blu-ray,Sat Feb 20 2021 09:47:07 GMT-0800 (Pacific Standard Time)
58c7d92f-d952-11eb-923e-d95dfd5674ed,556a72b3-4616-462f-9bcf-9757511ed463,2,22,26,29,,DVD,Sun Aug 02 2020 06:05:39 GMT-0700 (Pacific Daylight Time)
58c7d930-d952-11eb-923e-d95dfd5674ed,131efaa5-aebc-4c22-8510-609aa59850bd,47,37,28,27,Collector's Edition,Prime Video,Mon Mar 22 2021 04:01:19 GMT-0700 (Pacific Daylight Time)
58c7d931-d952-11eb-923e-d95dfd5674ed,be610164-b2ee-4b56-b571-13c60e03f66b,35,26,32,29,Collector's Edition,Prime Video,Fri Dec 04 2020 21:17:42 GMT-0800 (Pacific Standard Time)
58c7d932-d952-11eb-923e-d95dfd5674ed,41b6735a-bf68-4c44-919e-274d076e8c50,9,14,15,23,,DVD,Fri Feb 26 2021 07:57:31 GMT-0800 (Pacific Standard Time)
58c7d933-d952-11eb-923e-d95dfd5674ed,421ce42a-5fe4-4130-814b-064be7a6522c,27,31,8,28,Limited Edition,Prime Video,Mon Oct 26 2020 02:16:04 GMT-0700 (Pacific Daylight Time)
58c7d939-d952-11eb-923e-d95dfd5674ed,cfddbab8-b54f-4c01-bcd0-b88512945965,41,42,38,4,Limited Collector's Edition,DVD,Wed Oct 21 2020 13:28:48 GMT-0700 (Pacific Daylight Time)
58c7d93a-d952-11eb-923e-d95dfd5674ed,091b7717-bcf8-4060-ad60-14dd5580670d,21,40,8,12,Limited Edition,Blu-ray,Sat Aug 01 2020 01:22:12 GMT-0700 (Pacific Daylight Time)
58c7d93b-d952-11eb-923e-d95dfd5674ed,ef6afd69-64c3-4d09-8a88-7dc46d09b0bc,44,38,21,31,Limited Edition,Prime Video,Tue Sep 08 2020 13:33:54 GMT-0700 (Pacific Daylight Time)
58c7d93c-d952-11eb-923e-d95dfd5674ed,5d9ca54a-10a9-4f4f-a1ec-0802b6034983,46,34,15,26,Limited Edition,Blu-ray,Sat Jan 16 2021 10:23:30 GMT-0800 (Pacific Standard Time)
58c7d93d-d952-11eb-923e-d95dfd5674ed,5ddcbcd9-d381-4cc5-9793-bd59eb922c13,4,44,26,28,,DVD,Wed Nov 11 2020 23:19:23 GMT-0800 (Pacific Standard Time)
58c7d93e-d952-11eb-923e-d95dfd5674ed,30a1ac1e-2f7a-49fb-a199-af23fda7e15c,13,27,5,28,Limited Collector's Edition,Prime Video,Mon Jun 28 2021 16:17:35 GMT-0700 (Pacific Daylight Time)
58c7d93f-d952-11eb-923e-d95dfd5674ed,369cbb75-bf4c-4b49-a442-cc490dd2d543,42,37,18,20,Collector's Edition,4K,Fri Dec 04 2020 10:58:42 GMT-0800 (Pacific Standard Time)
58c7d940-d952-11eb-923e-d95dfd5674ed,b6b68fa0-cb12-4e66-a463-e1ae22f239b2,24,35,12,20,Limited Collector's Edition,Prime Video,Thu Dec 17 2020 20:18:32 GMT-0800 (Pacific Standard Time)
58c7d941-d952-11eb-923e-d95dfd5674ed,cbda27a2-f4a2-4653-a762-87411536d9de,26,35,22,6,Special Extended Version,Prime Video,Fri Oct 09 2020 23:00:38 GMT-0700 (Pacific Daylight Time)
58c7d942-d952-11eb-923e-d95dfd5674ed,9505d561-7cea-4c92-8389-309aef156c6f,30,43,7,15,,DVD,Sat Dec 05 2020 12:59:29 GMT-0800 (Pacific Standard Time)
58c7d943-d952-11eb-923e-d95dfd5674ed,dd879cf4-b788-41c3-85cb-63c7149cfbd5,19,19,35,19,Limited Edition,Blu-ray,Sat Nov 14 2020 17:54:32 GMT-0800 (Pacific Standard Time)
58c7d944-d952-11eb-923e-d95dfd5674ed,c354fa9d-be32-4f29-9823-4f4c14063190,27,31,15,32,Special Edition,Blu-ray,Thu Dec 24 2020 12:51:14 GMT-0800 (Pacific Standard Time)
58c7d945-d952-11eb-923e-d95dfd5674ed,7cf6ba21-4529-4b9b-88c4-9d73fd6d45ed,38,13,27,12,,4K,Fri Dec 11 2020 23:01:28 GMT-0800 (Pacific Standard Time)
58c7d946-d952-11eb-923e-d95dfd5674ed,43ab7dbd-599e-465b-9ece-41b7885d25b5,21,30,5,17,Special Extended Version,Blu-ray,Mon Jun 14 2021 13:30:27 GMT-0700 (Pacific Daylight Time)
58c7d947-d952-11eb-923e-d95dfd5674ed,ada4ba5f-70bc-4f9f-81fa-16a6bb8dcd07,3,33,24,19,,DVD,Sun Nov 01 2020 15:37:53 GMT-0800 (Pacific Standard Time)
58c7d948-d952-11eb-923e-d95dfd5674ed,bf39dcd6-1349-49a6-a245-50a27191b005,39,16,13,19,,Blu-ray,Sat Mar 27 2021 20:12:04 GMT-0700 (Pacific Daylight Time)
58c7d949-d952-11eb-923e-d95dfd5674ed,12157bbc-c87d-43d8-b18e-e2b32028749b,22,22,29,25,,Blu-ray,Tue Aug 25 2020 08:07:08 GMT-0700 (Pacific Daylight Time)
58c7d94a-d952-11eb-923e-d95dfd5674ed,332a3f25-5f51-40ef-9edf-c8eda591cad6,49,28,17,23,Special Extended Version,Blu-ray,Sun Jun 06 2021 06:02:27 GMT-0700 (Pacific Daylight Time)
